,Year_0,row_id,currentEmp13
0,2017,2017_940,African languages
1,2017,2017_206,Accounting & Finance
2,2017,2017_296,Accounting & Finance
3,2017,2017_301,Accounting & Finance
4,2017,2017_857,Accounting & Finance
5,2017,2017_929,Accounting & Finance
6,2017,2017_932,Accounting & Finance
7,2017,2017_223,Aeronautical & Manufacturing Engineering
8,2017,2017_268,Aeronautical & Manufacturing Engineering
9,2017,2017_387,Aeronautical & Manufacturing Engineering
10,2017,2017_549,Aeronautical & Manufacturing Engineering
11,2017,2017_562,Aeronautical & Manufacturing Engineering
12,2017,2017_636,Aeronautical & Manufacturing Engineering
13,2017,2017_642,Aeronautical & Manufacturing Engineering
14,2017,2017_666,Aeronautical & Manufacturing Engineering
15,2017,2017_681,Aeronautical & Manufacturing Engineering
16,2017,2017_683,Aeronautical & Manufacturing Engineering
17,2017,2017_706,Aeronautical & Manufacturing Engineering
18,2017,2017_716,Aeronautical & Manufacturing Engineering
19,2017,2017_729,Aeronautical & Manufacturing Engineering
20,2017,2017_759,Aeronautical & Manufacturing Engineering
21,2017,2017_783,Aeronautical & Manufacturing Engineering
22,2017,2017_792,Aeronautical & Manufacturing Engineering
23,2017,2017_796,Aeronautical & Manufacturing Engineering
24,2017,2017_857,Aeronautical & Manufacturing Engineering
25,2017,2017_862,Aeronautical & Manufacturing Engineering
26,2017,2017_921,Aeronautical & Manufacturing Engineering
27,2017,2017_928,Aeronautical & Manufacturing Engineering
28,2017,2017_113,Agriculture & Forestry
29,2017,2017_171,Agriculture & Forestry
30,2017,2017_224,Agriculture & Forestry
31,2017,2017_304,Agriculture & Forestry
32,2017,2017_341,Agriculture & Forestry
33,2017,2017_381,Agriculture & Forestry
34,2017,2017_432,Agriculture & Forestry
35,2017,2017_465,Agriculture & Forestry
36,2017,2017_472,Agriculture & Forestry
37,2017,2017_551,Agriculture & Forestry
38,2017,2017_562,Agriculture & Forestry
39,2017,2017_623,Agriculture & Forestry
40,2017,2017_651,Agriculture & Forestry
41,2017,2017_675,Agriculture & Forestry
42,2017,2017_698,Agriculture & Forestry
43,2017,2017_790,Agriculture & Forestry
44,2017,2017_852,Agriculture & Forestry
45,2017,2017_857,Agriculture & Forestry
46,2017,2017_904,Agriculture & Forestry
47,2017,2017_908,Agriculture & Forestry
48,2017,2017_488,American Studies
49,2017,2017_729,American Studies
50,2017,2017_929,American Studies
51,2017,2017_162,Anatomy & Physiology
52,2017,2017_171,Anatomy & Physiology
53,2017,2017_232,Anatomy & Physiology
54,2017,2017_419,Anatomy & Physiology
55,2017,2017_540,Anatomy & Physiology
56,2017,2017_545,Anatomy & Physiology
57,2017,2017_551,Anatomy & Physiology
58,2017,2017_562,Anatomy & Physiology
59,2017,2017_607,Anatomy & Physiology
60,2017,2017_673,Anatomy & Physiology
61,2017,2017_675,Anatomy & Physiology
62,2017,2017_692,Anatomy & Physiology
63,2017,2017_707,Anatomy & Physiology
64,2017,2017_716,Anatomy & Physiology
65,2017,2017_730,Anatomy & Physiology
66,2017,2017_804,Anatomy & Physiology
67,2017,2017_857,Anatomy & Physiology
68,2017,2017_176,Anthropology
69,2017,2017_481,Anthropology
70,2017,2017_488,Anthropology
71,2017,2017_542,Anthropology
72,2017,2017_562,Anthropology
73,2017,2017_673,Anthropology
74,2017,2017_675,Anthropology
75,2017,2017_709,Anthropology
76,2017,2017_776,Anthropology
77,2017,2017_816,Anthropology
78,2017,2017_895,Anthropology
79,2017,2017_217,Architecture
80,2017,2017_514,Architecture
81,2017,2017_562,Architecture
82,2017,2017_611,Architecture
83,2017,2017_615,Architecture
84,2017,2017_623,Architecture
85,2017,2017_673,Architecture
86,2017,2017_675,Architecture
87,2017,2017_692,Architecture
88,2017,2017_857,Architecture
89,2017,2017_294,Art & Design
90,2017,2017_299,Art & Design
91,2017,2017_488,Art & Design
92,2017,2017_562,Art & Design
93,2017,2017_584,Art & Design
94,2017,2017_707,Art & Design
95,2017,2017_709,Art & Design
96,2017,2017_816,Art & Design
97,2017,2017_110,Biological Sciences
98,2017,2017_119,Biological Sciences
99,2017,2017_123,Biological Sciences
100,2017,2017_124,Biological Sciences
101,2017,2017_125,Biological Sciences
102,2017,2017_127,Biological Sciences
103,2017,2017_128,Biological Sciences
104,2017,2017_130,Biological Sciences
105,2017,2017_132,Biological Sciences
106,2017,2017_135,Biological Sciences
107,2017,2017_138,Biological Sciences
108,2017,2017_147,Biological Sciences
109,2017,2017_148,Biological Sciences
110,2017,2017_149,Biological Sciences
111,2017,2017_151,Biological Sciences
112,2017,2017_154,Biological Sciences
113,2017,2017_159,Biological Sciences
114,2017,2017_162,Biological Sciences
115,2017,2017_164,Biological Sciences
116,2017,2017_171,Biological Sciences
117,2017,2017_173,Biological Sciences
118,2017,2017_174,Biological Sciences
119,2017,2017_176,Biological Sciences
120,2017,2017_179,Biological Sciences
121,2017,2017_184,Biological Sciences
122,2017,2017_187,Biological Sciences
123,2017,2017_188,Biological Sciences
124,2017,2017_189,Biological Sciences
125,2017,2017_190,Biological Sciences
126,2017,2017_192,Biological Sciences
127,2017,2017_209,Biological Sciences
128,2017,2017_211,Biological Sciences
129,2017,2017_214,Biological Sciences
130,2017,2017_215,Biological Sciences
131,2017,2017_217,Biological Sciences
132,2017,2017_221,Biological Sciences
133,2017,2017_223,Biological Sciences
134,2017,2017_226,Biological Sciences
135,2017,2017_228,Biological Sciences
136,2017,2017_232,Biological Sciences
137,2017,2017_233,Biological Sciences
138,2017,2017_238,Biological Sciences
139,2017,2017_239,Biological Sciences
140,2017,2017_248,Biological Sciences
141,2017,2017_251,Biological Sciences
142,2017,2017_254,Biological Sciences
143,2017,2017_255,Biological Sciences
144,2017,2017_256,Biological Sciences
145,2017,2017_258,Biological Sciences
146,2017,2017_259,Biological Sciences
147,2017,2017_261,Biological Sciences
148,2017,2017_263,Biological Sciences
149,2017,2017_266,Biological Sciences
150,2017,2017_268,Biological Sciences
151,2017,2017_269,Biological Sciences
152,2017,2017_271,Biological Sciences
153,2017,2017_274,Biological Sciences
154,2017,2017_282,Biological Sciences
155,2017,2017_284,Biological Sciences
156,2017,2017_289,Biological Sciences
157,2017,2017_296,Biological Sciences
158,2017,2017_301,Biological Sciences
159,2017,2017_310,Biological Sciences
160,2017,2017_311,Biological Sciences
161,2017,2017_312,Biological Sciences
162,2017,2017_318,Biological Sciences
163,2017,2017_320,Biological Sciences
164,2017,2017_324,Biological Sciences
165,2017,2017_333,Biological Sciences
166,2017,2017_335,Biological Sciences
167,2017,2017_362,Biological Sciences
168,2017,2017_365,Biological Sciences
169,2017,2017_381,Biological Sciences
170,2017,2017_394,Biological Sciences
171,2017,2017_399,Biological Sciences
172,2017,2017_400,Biological Sciences
173,2017,2017_402,Biological Sciences
174,2017,2017_413,Biological Sciences
175,2017,2017_414,Biological Sciences
176,2017,2017_415,Biological Sciences
177,2017,2017_416,Biological Sciences
178,2017,2017_417,Biological Sciences
179,2017,2017_418,Biological Sciences
180,2017,2017_419,Biological Sciences
181,2017,2017_420,Biological Sciences
182,2017,2017_421,Biological Sciences
183,2017,2017_430,Biological Sciences
184,2017,2017_435,Biological Sciences
185,2017,2017_442,Biological Sciences
186,2017,2017_447,Biological Sciences
187,2017,2017_450,Biological Sciences
188,2017,2017_451,Biological Sciences
189,2017,2017_456,Biological Sciences
190,2017,2017_462,Biological Sciences
191,2017,2017_465,Biological Sciences
192,2017,2017_466,Biological Sciences
193,2017,2017_467,Biological Sciences
194,2017,2017_470,Biological Sciences
195,2017,2017_472,Biological Sciences
196,2017,2017_473,Biological Sciences
197,2017,2017_474,Biological Sciences
198,2017,2017_483,Biological Sciences
199,2017,2017_488,Biological Sciences
200,2017,2017_489,Biological Sciences
201,2017,2017_491,Biological Sciences
202,2017,2017_492,Biological Sciences
203,2017,2017_499,Biological Sciences
204,2017,2017_509,Biological Sciences
205,2017,2017_511,Biological Sciences
206,2017,2017_513,Biological Sciences
207,2017,2017_515,Biological Sciences
208,2017,2017_521,Biological Sciences
209,2017,2017_522,Biological Sciences
210,2017,2017_527,Biological Sciences
211,2017,2017_528,Biological Sciences
212,2017,2017_530,Biological Sciences
213,2017,2017_537,Biological Sciences
214,2017,2017_538,Biological Sciences
215,2017,2017_540,Biological Sciences
216,2017,2017_542,Biological Sciences
217,2017,2017_544,Biological Sciences
218,2017,2017_547,Biological Sciences
219,2017,2017_548,Biological Sciences
220,2017,2017_551,Biological Sciences
221,2017,2017_552,Biological Sciences
222,2017,2017_555,Biological Sciences
223,2017,2017_556,Biological Sciences
224,2017,2017_558,Biological Sciences
225,2017,2017_559,Biological Sciences
226,2017,2017_562,Biological Sciences
227,2017,2017_564,Biological Sciences
228,2017,2017_568,Biological Sciences
229,2017,2017_569,Biological Sciences
230,2017,2017_570,Biological Sciences
231,2017,2017_573,Biological Sciences
232,2017,2017_574,Biological Sciences
233,2017,2017_578,Biological Sciences
234,2017,2017_580,Biological Sciences
235,2017,2017_581,Biological Sciences
236,2017,2017_583,Biological Sciences
237,2017,2017_591,Biological Sciences
238,2017,2017_595,Biological Sciences
239,2017,2017_599,Biological Sciences
240,2017,2017_601,Biological Sciences
241,2017,2017_602,Biological Sciences
242,2017,2017_606,Biological Sciences
243,2017,2017_607,Biological Sciences
244,2017,2017_608,Biological Sciences
245,2017,2017_611,Biological Sciences
246,2017,2017_613,Biological Sciences
247,2017,2017_615,Biological Sciences
248,2017,2017_616,Biological Sciences
249,2017,2017_617,Biological Sciences
250,2017,2017_618,Biological Sciences
251,2017,2017_624,Biological Sciences
252,2017,2017_625,Biological Sciences
253,2017,2017_626,Biological Sciences
254,2017,2017_627,Biological Sciences
255,2017,2017_630,Biological Sciences
256,2017,2017_634,Biological Sciences
257,2017,2017_636,Biological Sciences
258,2017,2017_637,Biological Sciences
259,2017,2017_640,Biological Sciences
260,2017,2017_653,Biological Sciences
261,2017,2017_655,Biological Sciences
262,2017,2017_672,Biological Sciences
263,2017,2017_673,Biological Sciences
264,2017,2017_675,Biological Sciences
265,2017,2017_677,Biological Sciences
266,2017,2017_679,Biological Sciences
267,2017,2017_682,Biological Sciences
268,2017,2017_684,Biological Sciences
269,2017,2017_685,Biological Sciences
270,2017,2017_691,Biological Sciences
271,2017,2017_692,Biological Sciences
272,2017,2017_698,Biological Sciences
273,2017,2017_700,Biological Sciences
274,2017,2017_706,Biological Sciences
275,2017,2017_707,Biological Sciences
276,2017,2017_711,Biological Sciences
277,2017,2017_715,Biological Sciences
278,2017,2017_716,Biological Sciences
279,2017,2017_720,Biological Sciences
280,2017,2017_724,Biological Sciences
281,2017,2017_725,Biological Sciences
282,2017,2017_729,Biological Sciences
283,2017,2017_730,Biological Sciences
284,2017,2017_732,Biological Sciences
285,2017,2017_750,Biological Sciences
286,2017,2017_751,Biological Sciences
287,2017,2017_753,Biological Sciences
288,2017,2017_755,Biological Sciences
289,2017,2017_756,Biological Sciences
290,2017,2017_759,Biological Sciences
291,2017,2017_761,Biological Sciences
292,2017,2017_763,Biological Sciences
293,2017,2017_767,Biological Sciences
294,2017,2017_771,Biological Sciences
295,2017,2017_772,Biological Sciences
296,2017,2017_773,Biological Sciences
297,2017,2017_775,Biological Sciences
298,2017,2017_777,Biological Sciences
299,2017,2017_784,Biological Sciences
300,2017,2017_794,Biological Sciences
301,2017,2017_804,Biological Sciences
302,2017,2017_811,Biological Sciences
303,2017,2017_816,Biological Sciences
304,2017,2017_819,Biological Sciences
305,2017,2017_822,Biological Sciences
306,2017,2017_825,Biological Sciences
307,2017,2017_828,Biological Sciences
308,2017,2017_831,Biological Sciences
309,2017,2017_832,Biological Sciences
310,2017,2017_834,Biological Sciences
311,2017,2017_844,Biological Sciences
312,2017,2017_845,Biological Sciences
313,2017,2017_849,Biological Sciences
314,2017,2017_852,Biological Sciences
315,2017,2017_855,Biological Sciences
316,2017,2017_857,Biological Sciences
317,2017,2017_858,Biological Sciences
318,2017,2017_860,Biological Sciences
319,2017,2017_864,Biological Sciences
320,2017,2017_867,Biological Sciences
321,2017,2017_869,Biological Sciences
322,2017,2017_871,Biological Sciences
323,2017,2017_873,Biological Sciences
324,2017,2017_878,Biological Sciences
325,2017,2017_880,Biological Sciences
326,2017,2017_886,Biological Sciences
327,2017,2017_887,Biological Sciences
328,2017,2017_890,Biological Sciences
329,2017,2017_891,Biological Sciences
330,2017,2017_897,Biological Sciences
331,2017,2017_899,Biological Sciences
332,2017,2017_901,Biological Sciences
333,2017,2017_903,Biological Sciences
334,2017,2017_904,Biological Sciences
335,2017,2017_905,Biological Sciences
336,2017,2017_906,Biological Sciences
337,2017,2017_907,Biological Sciences
338,2017,2017_908,Biological Sciences
339,2017,2017_909,Biological Sciences
340,2017,2017_913,Biological Sciences
341,2017,2017_915,Biological Sciences
342,2017,2017_916,Biological Sciences
343,2017,2017_920,Biological Sciences
344,2017,2017_926,Biological Sciences
345,2017,2017_927,Biological Sciences
346,2017,2017_160,Business & Management Studies
347,2017,2017_268,Business & Management Studies
348,2017,2017_515,Business & Management Studies
349,2017,2017_597,Business & Management Studies
350,2017,2017_615,Business & Management Studies
351,2017,2017_673,Business & Management Studies
352,2017,2017_675,Business & Management Studies
353,2017,2017_729,Business & Management Studies
354,2017,2017_735,Business & Management Studies
355,2017,2017_774,Business & Management Studies
356,2017,2017_857,Business & Management Studies
357,2017,2017_932,Business & Management Studies
358,2017,2017_130,Chemical Engineering
359,2017,2017_131,Chemical Engineering
360,2017,2017_143,Chemical Engineering
361,2017,2017_268,Chemical Engineering
362,2017,2017_344,Chemical Engineering
363,2017,2017_355,Chemical Engineering
364,2017,2017_483,Chemical Engineering
365,2017,2017_528,Chemical Engineering
366,2017,2017_562,Chemical Engineering
367,2017,2017_610,Chemical Engineering
368,2017,2017_673,Chemical Engineering
369,2017,2017_675,Chemical Engineering
370,2017,2017_676,Chemical Engineering
371,2017,2017_707,Chemical Engineering
372,2017,2017_716,Chemical Engineering
373,2017,2017_721,Chemical Engineering
374,2017,2017_729,Chemical Engineering
375,2017,2017_750,Chemical Engineering
376,2017,2017_751,Chemical Engineering
377,2017,2017_782,Chemical Engineering
378,2017,2017_798,Chemical Engineering
379,2017,2017_805,Chemical Engineering
380,2017,2017_825,Chemical Engineering
381,2017,2017_833,Chemical Engineering
382,2017,2017_857,Chemical Engineering
383,2017,2017_871,Chemical Engineering
384,2017,2017_913,Chemical Engineering
385,2017,2017_917,Chemical Engineering
386,2017,2017_945,Chemical Engineering
387,2017,2017_124,Chemistry
388,2017,2017_130,Chemistry
389,2017,2017_152,Chemistry
390,2017,2017_159,Chemistry
391,2017,2017_174,Chemistry
392,2017,2017_223,Chemistry
393,2017,2017_248,Chemistry
394,2017,2017_260,Chemistry
395,2017,2017_268,Chemistry
396,2017,2017_271,Chemistry
397,2017,2017_274,Chemistry
398,2017,2017_282,Chemistry
399,2017,2017_289,Chemistry
400,2017,2017_327,Chemistry
401,2017,2017_343,Chemistry
402,2017,2017_344,Chemistry
403,2017,2017_363,Chemistry
404,2017,2017_365,Chemistry
405,2017,2017_384,Chemistry
406,2017,2017_398,Chemistry
407,2017,2017_454,Chemistry
408,2017,2017_456,Chemistry
409,2017,2017_457,Chemistry
410,2017,2017_459,Chemistry
411,2017,2017_460,Chemistry
412,2017,2017_464,Chemistry
413,2017,2017_467,Chemistry
414,2017,2017_468,Chemistry
415,2017,2017_469,Chemistry
416,2017,2017_470,Chemistry
417,2017,2017_491,Chemistry
418,2017,2017_515,Chemistry
419,2017,2017_522,Chemistry
420,2017,2017_528,Chemistry
421,2017,2017_537,Chemistry
422,2017,2017_547,Chemistry
423,2017,2017_555,Chemistry
424,2017,2017_562,Chemistry
425,2017,2017_567,Chemistry
426,2017,2017_577,Chemistry
427,2017,2017_579,Chemistry
428,2017,2017_602,Chemistry
429,2017,2017_603,Chemistry
430,2017,2017_615,Chemistry
431,2017,2017_631,Chemistry
432,2017,2017_642,Chemistry
433,2017,2017_655,Chemistry
434,2017,2017_669,Chemistry
435,2017,2017_673,Chemistry
436,2017,2017_675,Chemistry
437,2017,2017_677,Chemistry
438,2017,2017_682,Chemistry
439,2017,2017_684,Chemistry
440,2017,2017_687,Chemistry
441,2017,2017_697,Chemistry
442,2017,2017_698,Chemistry
443,2017,2017_699,Chemistry
444,2017,2017_706,Chemistry
445,2017,2017_707,Chemistry
446,2017,2017_708,Chemistry
447,2017,2017_716,Chemistry
448,2017,2017_721,Chemistry
449,2017,2017_728,Chemistry
450,2017,2017_729,Chemistry
451,2017,2017_737,Chemistry
452,2017,2017_750,Chemistry
453,2017,2017_751,Chemistry
454,2017,2017_753,Chemistry
455,2017,2017_759,Chemistry
456,2017,2017_761,Chemistry
457,2017,2017_777,Chemistry
458,2017,2017_782,Chemistry
459,2017,2017_786,Chemistry
460,2017,2017_788,Chemistry
461,2017,2017_791,Chemistry
462,2017,2017_795,Chemistry
463,2017,2017_798,Chemistry
464,2017,2017_805,Chemistry
465,2017,2017_813,Chemistry
466,2017,2017_815,Chemistry
467,2017,2017_819,Chemistry
468,2017,2017_827,Chemistry
469,2017,2017_828,Chemistry
470,2017,2017_855,Chemistry
471,2017,2017_857,Chemistry
472,2017,2017_867,Chemistry
473,2017,2017_871,Chemistry
474,2017,2017_872,Chemistry
475,2017,2017_909,Chemistry
476,2017,2017_913,Chemistry
477,2017,2017_917,Chemistry
478,2017,2017_918,Chemistry
479,2017,2017_919,Chemistry
480,2017,2017_945,Chemistry
481,2017,2017_134,Civil Engineering
482,2017,2017_290,Civil Engineering
483,2017,2017_341,Civil Engineering
484,2017,2017_454,Civil Engineering
485,2017,2017_497,Civil Engineering
486,2017,2017_498,Civil Engineering
487,2017,2017_510,Civil Engineering
488,2017,2017_514,Civil Engineering
489,2017,2017_562,Civil Engineering
490,2017,2017_564,Civil Engineering
491,2017,2017_593,Civil Engineering
492,2017,2017_610,Civil Engineering
493,2017,2017_611,Civil Engineering
494,2017,2017_638,Civil Engineering
495,2017,2017_692,Civil Engineering
496,2017,2017_716,Civil Engineering
497,2017,2017_717,Civil Engineering
498,2017,2017_726,Civil Engineering
499,2017,2017_729,Civil Engineering
500,2017,2017_796,Civil Engineering
501,2017,2017_825,Civil Engineering
502,2017,2017_833,Civil Engineering
503,2017,2017_838,Civil Engineering
504,2017,2017_852,Civil Engineering
505,2017,2017_854,Civil Engineering
506,2017,2017_857,Civil Engineering
507,2017,2017_871,Civil Engineering
508,2017,2017_900,Civil Engineering
509,2017,2017_166,Classics & Ancient History
510,2017,2017_288,Classics & Ancient History
511,2017,2017_326,Classics & Ancient History
512,2017,2017_329,Classics & Ancient History
513,2017,2017_330,Classics & Ancient History
514,2017,2017_340,Classics & Ancient History
515,2017,2017_366,Classics & Ancient History
516,2017,2017_374,Classics & Ancient History
517,2017,2017_382,Classics & Ancient History
518,2017,2017_406,Classics & Ancient History
519,2017,2017_466,Classics & Ancient History
520,2017,2017_481,Classics & Ancient History
521,2017,2017_488,Classics & Ancient History
522,2017,2017_562,Classics & Ancient History
523,2017,2017_584,Classics & Ancient History
524,2017,2017_597,Classics & Ancient History
525,2017,2017_632,Classics & Ancient History
526,2017,2017_673,Classics & Ancient History
527,2017,2017_675,Classics & Ancient History
528,2017,2017_729,Classics & Ancient History
529,2017,2017_124,Communication & Media Studies
530,2017,2017_214,Communication & Media Studies
531,2017,2017_329,Communication & Media Studies
532,2017,2017_441,Communication & Media Studies
533,2017,2017_443,Communication & Media Studies
534,2017,2017_446,Communication & Media Studies
535,2017,2017_463,Communication & Media Studies
536,2017,2017_488,Communication & Media Studies
537,2017,2017_523,Communication & Media Studies
538,2017,2017_562,Communication & Media Studies
539,2017,2017_622,Communication & Media Studies
540,2017,2017_709,Communication & Media Studies
541,2017,2017_857,Communication & Media Studies
542,2017,2017_932,Communication & Media Studies
543,2017,2017_483,Complementary Medicine
544,2017,2017_636,Complementary Medicine
545,2017,2017_116,Computer Science
546,2017,2017_118,Computer Science
547,2017,2017_119,Computer Science
548,2017,2017_120,Computer Science
549,2017,2017_121,Computer Science
550,2017,2017_122,Computer Science
551,2017,2017_124,Computer Science
552,2017,2017_126,Computer Science
553,2017,2017_128,Computer Science
554,2017,2017_132,Computer Science
555,2017,2017_134,Computer Science
556,2017,2017_135,Computer Science
557,2017,2017_138,Computer Science
558,2017,2017_140,Computer Science
559,2017,2017_141,Computer Science
560,2017,2017_142,Computer Science
561,2017,2017_145,Computer Science
562,2017,2017_148,Computer Science
563,2017,2017_151,Computer Science
564,2017,2017_154,Computer Science
565,2017,2017_155,Computer Science
566,2017,2017_159,Computer Science
567,2017,2017_161,Computer Science
568,2017,2017_162,Computer Science
569,2017,2017_164,Computer Science
570,2017,2017_167,Computer Science
571,2017,2017_168,Computer Science
572,2017,2017_173,Computer Science
573,2017,2017_178,Computer Science
574,2017,2017_179,Computer Science
575,2017,2017_180,Computer Science
576,2017,2017_181,Computer Science
577,2017,2017_183,Computer Science
578,2017,2017_186,Computer Science
579,2017,2017_192,Computer Science
580,2017,2017_196,Computer Science
581,2017,2017_205,Computer Science
582,2017,2017_210,Computer Science
583,2017,2017_211,Computer Science
584,2017,2017_213,Computer Science
585,2017,2017_215,Computer Science
586,2017,2017_217,Computer Science
587,2017,2017_219,Computer Science
588,2017,2017_221,Computer Science
589,2017,2017_222,Computer Science
590,2017,2017_232,Computer Science
591,2017,2017_234,Computer Science
592,2017,2017_238,Computer Science
593,2017,2017_241,Computer Science
594,2017,2017_242,Computer Science
595,2017,2017_245,Computer Science
596,2017,2017_249,Computer Science
597,2017,2017_250,Computer Science
598,2017,2017_251,Computer Science
599,2017,2017_253,Computer Science
600,2017,2017_259,Computer Science
601,2017,2017_261,Computer Science
602,2017,2017_263,Computer Science
603,2017,2017_268,Computer Science
604,2017,2017_271,Computer Science
605,2017,2017_276,Computer Science
606,2017,2017_277,Computer Science
607,2017,2017_278,Computer Science
608,2017,2017_279,Computer Science
609,2017,2017_280,Computer Science
610,2017,2017_281,Computer Science
611,2017,2017_296,Computer Science
612,2017,2017_299,Computer Science
613,2017,2017_300,Computer Science
614,2017,2017_301,Computer Science
615,2017,2017_307,Computer Science
616,2017,2017_310,Computer Science
617,2017,2017_316,Computer Science
618,2017,2017_318,Computer Science
619,2017,2017_320,Computer Science
620,2017,2017_321,Computer Science
621,2017,2017_334,Computer Science
622,2017,2017_335,Computer Science
623,2017,2017_339,Computer Science
624,2017,2017_340,Computer Science
625,2017,2017_342,Computer Science
626,2017,2017_348,Computer Science
627,2017,2017_350,Computer Science
628,2017,2017_351,Computer Science
629,2017,2017_355,Computer Science
630,2017,2017_360,Computer Science
631,2017,2017_361,Computer Science
632,2017,2017_362,Computer Science
633,2017,2017_368,Computer Science
634,2017,2017_369,Computer Science
635,2017,2017_371,Computer Science
636,2017,2017_373,Computer Science
637,2017,2017_374,Computer Science
638,2017,2017_375,Computer Science
639,2017,2017_381,Computer Science
640,2017,2017_386,Computer Science
641,2017,2017_392,Computer Science
642,2017,2017_394,Computer Science
643,2017,2017_399,Computer Science
644,2017,2017_400,Computer Science
645,2017,2017_401,Computer Science
646,2017,2017_402,Computer Science
647,2017,2017_408,Computer Science
648,2017,2017_417,Computer Science
649,2017,2017_419,Computer Science
650,2017,2017_422,Computer Science
651,2017,2017_424,Computer Science
652,2017,2017_425,Computer Science
653,2017,2017_426,Computer Science
654,2017,2017_427,Computer Science
655,2017,2017_430,Computer Science
656,2017,2017_431,Computer Science
657,2017,2017_432,Computer Science
658,2017,2017_438,Computer Science
659,2017,2017_440,Computer Science
660,2017,2017_443,Computer Science
661,2017,2017_447,Computer Science
662,2017,2017_449,Computer Science
663,2017,2017_451,Computer Science
664,2017,2017_452,Computer Science
665,2017,2017_454,Computer Science
666,2017,2017_455,Computer Science
667,2017,2017_456,Computer Science
668,2017,2017_457,Computer Science
669,2017,2017_458,Computer Science
670,2017,2017_460,Computer Science
671,2017,2017_462,Computer Science
672,2017,2017_464,Computer Science
673,2017,2017_466,Computer Science
674,2017,2017_467,Computer Science
675,2017,2017_470,Computer Science
676,2017,2017_472,Computer Science
677,2017,2017_474,Computer Science
678,2017,2017_475,Computer Science
679,2017,2017_477,Computer Science
680,2017,2017_478,Computer Science
681,2017,2017_480,Computer Science
682,2017,2017_481,Computer Science
683,2017,2017_483,Computer Science
684,2017,2017_484,Computer Science
685,2017,2017_485,Computer Science
686,2017,2017_488,Computer Science
687,2017,2017_489,Computer Science
688,2017,2017_491,Computer Science
689,2017,2017_493,Computer Science
690,2017,2017_494,Computer Science
691,2017,2017_495,Computer Science
692,2017,2017_496,Computer Science
693,2017,2017_500,Computer Science
694,2017,2017_502,Computer Science
695,2017,2017_505,Computer Science
696,2017,2017_506,Computer Science
697,2017,2017_507,Computer Science
698,2017,2017_508,Computer Science
699,2017,2017_512,Computer Science
700,2017,2017_513,Computer Science
701,2017,2017_515,Computer Science
702,2017,2017_518,Computer Science
703,2017,2017_519,Computer Science
704,2017,2017_523,Computer Science
705,2017,2017_524,Computer Science
706,2017,2017_525,Computer Science
707,2017,2017_528,Computer Science
708,2017,2017_529,Computer Science
709,2017,2017_530,Computer Science
710,2017,2017_534,Computer Science
711,2017,2017_536,Computer Science
712,2017,2017_538,Computer Science
